vlReal;vrReal;vlDes;vrDes;vlDesLim;vrDesLim;vRotDes;vTransDes;timeVelocity
0.397;0.403;0.396033481723;0.403966518277;0.396033481723;0.403966518277;0.0151105458162;0.4;1490978251.36
0.397;0.403;0.395886089122;0.404113910878;0.395886089122;0.404113910878;0.0156720414396;0.4;1490978251.38
0.397;0.403;0.395758977056;0.404241022944;0.395758977056;0.404241022944;0.0161562778838;0.4;1490978251.4
0.397;0.404;0.395629806035;0.404370193965;0.395629806035;0.404370193965;0.0166483579612;0.4;1490978251.42
0.397;0.404;0.395499986102;0.404500013898;0.395499986102;0.404500013898;0.0171429100882;0.4;1490978251.44
0.397;0.404;0.395373019695;0.404626980305;0.395373019695;0.404626980305;0.0176265916395;0.4;1490978251.46
0.397;0.404;0.395249897815;0.404750102185;0.395249897815;0.404750102185;0.0180956273712;0.4;1490978251.48
0.397;0.404;0.395133558903;0.404866441097;0.395133558903;0.404866441097;0.018538823226;0.4;1490978251.5
0.397;0.404;0.395075774062;0.404924225938;0.395075774062;0.404924225938;0.0187589559554;0.4;1490978251.52
0.396;0.405;0.395019915731;0.404980084269;0.395019915731;0.404980084269;0.0189717495966;0.4;1490978251.54
0.396;0.405;0.394966480151;0.405033519849;0.394966480151;0.405033519849;0.0191753137105;0.4;1490978251.56
0.396;0.405;0.394913994145;0.405086005855;0.394913994145;0.405086005855;0.0193752603994;0.4;1490978251.58
0.396;0.405;0.394864681305;0.405135318695;0.394864681305;0.405135318695;0.0195631188365;0.4;1490978251.6
0.396;0.405;0.394818324499;0.405181675501;0.394818324499;0.405181675501;0.0197397161939;0.4;1490978251.62
0.396;0.405;0.394779392506;0.405220607494;0.394779392506;0.405220607494;0.0198880285477;0.4;1490978251.64
0.395;0.406;0.394743524632;0.405256475368;0.394743524632;0.405256475368;0.0200246680678;0.4;1490978251.66
0.395;0.406;0.394712167629;0.405287832371;0.394712167629;0.405287832371;0.0201441233184;0.4;1490978251.68
0.395;0.406;0.394686945331;0.405313054669;0.394686945331;0.405313054669;0.0202402082627;0.4;1490978251.7
0.395;0.406;0.394669596806;0.405330403194;0.394669596806;0.405330403194;0.0203062978829;0.4;1490978251.72
0.395;0.406;0.394660684507;0.405339315493;0.394660684507;0.405339315493;0.0203402494967;0.4;1490978251.74
0.395;0.406;0.394699410132;0.405300589868;0.394699410132;0.405300589868;0.0201927233064;0.4;1490978251.76
0.394;0.404;0.394741736312;0.405258263688;0.394741736312;0.405258263688;0.0200314807176;0.4;1490978251.78
0.394;0.404;0.394792911984;0.405207088016;0.394792911984;0.405207088016;0.0198365257763;0.4;1490978251.8
0.394;0.404;0.394841348041;0.405158651959;0.394841348041;0.405158651959;0.0196520074624;0.4;1490978251.82
0.394;0.404;0.394893662757;0.405106337243;0.394893662757;0.405106337243;0.0194527133049;0.4;1490978251.84
0.394;0.404;0.394948110553;0.405051889447;0.394948110553;0.405051889447;0.0192452931305;0.4;1490978251.86
0.394;0.404;0.39500474347;0.40499525653;0.39500474347;0.40499525653;0.0190295486863;0.4;1490978251.88
0.394;0.404;0.395093506001;0.404906493999;0.395093506001;0.404906493999;0.0186914057093;0.4;1490978251.9
0.395;0.406;0.395179295705;0.404820704295;0.395179295705;0.404820704295;0.0183645877908;0.4;1490978251.92
0.395;0.406;0.395263255713;0.404736744287;0.395263255713;0.404736744287;0.0180447401404;0.4;1490978251.94
0.395;0.406;0.395345039524;0.404654960476;0.395345039524;0.404654960476;0.0177331827643;0.4;1490978251.96
0.395;0.406;0.395426943205;0.404573056795;0.395426943205;0.404573056795;0.0174211687445;0.4;1490978251.98
0.395;0.406;0.395508902996;0.404491097004;0.395508902996;0.404491097004;0.0171089409686;0.4;1490978252.0
0.395;0.406;0.395581573489;0.404418426511;0.395581573489;0.404418426511;0.0168321009943;0.4;1490978252.02
0.396;0.405;0.395657252931;0.404342747069;0.395657252931;0.404342747069;0.0165437983582;0.4;1490978252.04
0.396;0.405;0.39573574136;0.40426425864;0.39573574136;0.40426425864;0.0162447948209;0.4;1490978252.06
0.396;0.405;0.395816623941;0.404183376059;0.395816623941;0.404183376059;0.0159366707001;0.4;1490978252.08
0.396;0.405;0.39589937138;0.40410062862;0.39589937138;0.40410062862;0.0156214423612;0.4;1490978252.1
0.396;0.405;0.395983131516;0.404016868484;0.395983131516;0.404016868484;0.0153023561312;0.4;1490978252.12
0.396;0.405;0.39608796106;0.40391203894;0.39608796106;0.40391203894;0.0149030054842;0.4;1490978252.14
0.395;0.405;0.396189659805;0.403810340195;0.396189659805;0.403810340195;0.0145155816971;0.4;1490978252.16
0.395;0.405;0.396287475855;0.403712524145;0.396287475855;0.403712524145;0.0141429491245;0.4;1490978252.18
0.395;0.405;0.396381253394;0.403618746606;0.396381253394;0.403618746606;0.0137857013568;0.4;1490978252.2
0.395;0.405;0.396470720374;0.403529279626;0.396470720374;0.403529279626;0.013444874764;0.4;1490978252.22
0.395;0.405;0.396555036392;0.403444963608;0.396555036392;0.403444963608;0.0131236708865;0.4;1490978252.24
0.395;0.405;0.396617364348;0.403382635652;0.396617364348;0.403382635652;0.012886231055;0.4;1490978252.26
0.397;0.404;0.396676541902;0.403323458098;0.396676541902;0.403323458098;0.0126607927556;0.4;1490978252.28
0.397;0.404;0.396734552495;0.403265447505;0.396734552495;0.403265447505;0.0124398000181;0.4;1490978252.3
0.397;0.404;0.396792150684;0.403207849316;0.396792150684;0.403207849316;0.0122203783485;0.4;1490978252.32
0.397;0.404;0.396850242508;0.403149757492;0.396850242508;0.403149757492;0.0119990761585;0.4;1490978252.34
0.397;0.404;0.396908774456;0.403091225544;0.396908774456;0.403091225544;0.0117760973092;0.4;1490978252.36
0.397;0.404;0.396978759808;0.403021240192;0.396978759808;0.403021240192;0.0115094864443;0.4;1490978252.38
0.397;0.404;0.397048449704;0.402951550296;0.397048449704;0.402951550296;0.0112440011275;0.4;1490978252.4
0.397;0.403;0.397123243095;0.402876756905;0.397123243095;0.402876756905;0.0109590739249;0.4;1490978252.42
0.397;0.403;0.397221455784;0.402778544216;0.397221455784;0.402778544216;0.010584930345;0.4;1490978252.44
0.397;0.403;0.397372156296;0.402627843704;0.397372156296;0.402627843704;0.0100108331574;0.4;1490978252.46
0.397;0.403;0.397600906108;0.402399093892;0.397600906108;0.402399093892;0.00913940530437;0.4;1490978252.48
0.397;0.403;0.397924014465;0.402075985535;0.397924014465;0.402075985535;0.0079085163255;0.4;1490978252.5
0.397;0.403;0.398332292859;0.401667707141;0.398332292859;0.401667707141;0.00635317005926;0.4;1490978252.52
0.398;0.402;0.398849795895;0.401150204105;0.398849795895;0.401150204105;0.00438172992383;0.4;1490978252.54
0.398;0.402;0.399474572735;0.400525427265;0.399474572735;0.400525427265;0.00200162767668;0.4;1490978252.56
0.398;0.402;0.40020106088;0.39979893912;0.40020106088;0.39979893912;-0.000765946209953;0.4;1490978252.58
0.398;0.402;0.401020321247;0.398979678753;0.401020321247;0.398979678753;-0.0038869380824;0.4;1490978252.6
0.398;0.402;0.401920976868;0.398079023132;0.401920976868;0.398079023132;-0.00731800711488;0.4;1490978252.62
0.398;0.402;0.402895767684;0.397104232316;0.402895767684;0.397104232316;-0.0110314959374;0.4;1490978252.64
0.398;0.4;0.40392353893;0.39607646107;0.40392353893;0.39607646107;-0.0149468149697;0.4;1490978252.66
0.398;0.4;0.404989241088;0.395010758912;0.404989241088;0.395010758912;-0.0190066327179;0.4;1490978252.68
0.398;0.4;0.406076919816;0.393923080184;0.406076919816;0.393923080184;-0.0231501707288;0.4;1490978252.7
0.398;0.4;0.40717426418;0.39282573582;0.40717426418;0.39282573582;-0.0273305302106;0.4;1490978252.72
0.398;0.4;0.408264477504;0.391735522496;0.408264477504;0.391735522496;-0.0314837238265;0.4;1490978252.74
0.398;0.4;0.409340205783;0.390659794217;0.409340205783;0.390659794217;-0.0355817363176;0.4;1490978252.76
0.407;0.395;0.410384600124;0.389615399876;0.410384600124;0.389615399876;-0.0395603814242;0.4;1490978252.78
0.407;0.395;0.411383930301;0.388616069699;0.411383930301;0.388616069699;-0.0433673535267;0.4;1490978252.8
0.407;0.395;0.412327541221;0.387672458779;0.412327541221;0.387672458779;-0.0469620617928;0.4;1490978252.82
0.407;0.395;0.413200442118;0.386799557882;0.413200442118;0.386799557882;-0.0502873985449;0.4;1490978252.84
0.407;0.395;0.413999491648;0.386000508352;0.413999491648;0.386000508352;-0.0533313967531;0.4;1490978252.86
0.407;0.395;0.414704397237;0.385295602763;0.414704397237;0.385295602763;-0.056016751379;0.4;1490978252.88
0.407;0.395;0.41532401644;0.38467598356;0.41532401644;0.38467598356;-0.0583772054861;0.4;1490978252.9
0.411;0.387;0.415859708479;0.384140291521;0.415859708479;0.384140291521;-0.060417937064;0.4;1490978252.92
0.411;0.387;0.416304060161;0.383695939839;0.416304060161;0.383695939839;-0.0621107053769;0.4;1490978252.94
0.411;0.387;0.416659409484;0.383340590516;0.416659409484;0.383340590516;-0.0634644170801;0.4;1490978252.96
0.411;0.387;0.416925648488;0.383074351512;0.416925648488;0.383074351512;-0.0644786609078;0.4;1490978252.98
0.411;0.387;0.417100097873;0.382899902127;0.417100097873;0.382899902127;-0.065143229991;0.4;1490978253.0
0.411;0.387;0.416715183581;0.383284816419;0.416715183581;0.383284816419;-0.0636768898338;0.4;1490978253.02
0.417;0.385;0.416322965538;0.383677034462;0.416322965538;0.383677034462;-0.0621827258591;0.4;1490978253.04
0.417;0.385;0.415922496482;0.384077503518;0.415922496482;0.384077503518;-0.060657129454;0.4;1490978253.06
0.417;0.385;0.415512738649;0.384487261351;0.415512738649;0.384487261351;-0.0590961472357;0.4;1490978253.08
0.417;0.385;0.41508961623;0.38491038377;0.41508961623;0.38491038377;-0.0574842523062;0.4;1490978253.1
0.417;0.385;0.414654755538;0.385345244462;0.414654755538;0.385345244462;-0.0558276401458;0.4;1490978253.12
0.417;0.385;0.41419447843;0.38580552157;0.41419447843;0.38580552157;-0.0540742035437;0.4;1490978253.14
0.416;0.383;0.413725225223;0.386274774777;0.413725225223;0.386274774777;-0.0522865722766;0.4;1490978253.16
0.416;0.383;0.413246367403;0.386753632597;0.413246367403;0.386753632597;-0.0504623520117;0.4;1490978253.18
0.416;0.383;0.412758295463;0.387241704537;0.412758295463;0.387241704537;-0.0486030303339;0.4;1490978253.2
0.416;0.383;0.412258440416;0.387741559584;0.412258440416;0.387741559584;-0.046698820634;0.4;1490978253.22
0.416;0.383;0.411748652773;0.388251347227;0.411748652773;0.388251347227;-0.0447567724704;0.4;1490978253.24
0.416;0.383;0.411224532864;0.388775467136;0.411224532864;0.388775467136;-0.0427601251972;0.4;1490978253.26
0.413;0.387;0.41069540599;0.38930459401;0.41069540599;0.38930459401;-0.0407444037729;0.4;1490978253.28
0.413;0.387;0.410157895513;0.389842104487;0.410157895513;0.389842104487;-0.0386967448109;0.4;1490978253.3
0.413;0.387;0.409611703521;0.390388296479;0.409611703521;0.390388296479;-0.0366160134126;0.4;1490978253.32
0.413;0.387;0.409056175867;0.390943824133;0.409056175867;0.390943824133;-0.0344997175895;0.4;1490978253.34
0.413;0.387;0.408493873111;0.391506126889;0.408493873111;0.391506126889;-0.0323576118524;0.4;1490978253.36
0.413;0.387;0.407964392272;0.392035607728;0.407964392272;0.392035607728;-0.03034054199;0.4;1490978253.38
0.413;0.387;0.407424167202;0.392575832798;0.407424167202;0.392575832798;-0.0282825417235;0.4;1490978253.4
0.41;0.391;0.406872438954;0.393127561046;0.406872438954;0.393127561046;-0.026180719826;0.4;1490978253.42
0.41;0.391;0.406324006353;0.393675993647;0.406324006353;0.393675993647;-0.0240914527741;0.4;1490978253.44
0.41;0.391;0.405768277186;0.394231722814;0.405768277186;0.394231722814;-0.0219743892791;0.4;1490978253.46
0.41;0.391;0.405210988186;0.394789011814;0.405210988186;0.394789011814;-0.0198513835642;0.4;1490978253.48
0.41;0.391;0.404655371682;0.395344628318;0.404655371682;0.395344628318;-0.0177347492643;0.4;1490978253.5
0.41;0.391;0.4041387084;0.3958612916;0.4041387084;0.3958612916;-0.0157665081913;0.4;1490978253.52
0.407;0.394;0.403624156259;0.396375843741;0.403624156259;0.396375843741;-0.0138063095594;0.4;1490978253.54
0.407;0.394;0.403112585774;0.396887414226;0.403112585774;0.396887414226;-0.0118574696157;0.4;1490978253.56
0.407;0.394;0.402603722128;0.397396277872;0.402603722128;0.397396277872;-0.00991894143914;0.4;1490978253.58
0.407;0.394;0.40209792902;0.39790207098;0.40209792902;0.39790207098;-0.00799211055301;0.4;1490978253.6
0.407;0.394;0.401596153338;0.398403846662;0.401596153338;0.398403846662;-0.00608058414459;0.4;1490978253.62
0.407;0.394;0.401159811826;0.398840188174;0.401159811826;0.398840188174;-0.00441833076446;0.4;1490978253.64
0.403;0.398;0.400721835555;0.399278164445;0.400721835555;0.399278164445;-0.00274984973303;0.4;1490978253.66
0.403;0.398;0.400284786475;0.399715213525;0.400284786475;0.399715213525;-0.00108490085899;0.4;1490978253.68
0.403;0.398;0.399851310864;0.400148689136;0.399851310864;0.400148689136;0.000566434802271;0.4;1490978253.7
0.403;0.398;0.399423310501;0.400576689499;0.399423310501;0.400576689499;0.00219691237686;0.4;1490978253.72
0.403;0.398;0.399004169021;0.400995830979;0.399004169021;0.400995830979;0.00379364182663;0.4;1490978253.74
0.403;0.398;0.398657871391;0.401342128609;0.398657871391;0.401342128609;0.00511287089199;0.4;1490978253.76
0.4;0.4;0.398315161026;0.401684838974;0.398315161026;0.401684838974;0.00641843418613;0.4;1490978253.79
0.4;0.4;0.397978486299;0.402021513701;0.397978486299;0.402021513701;0.00770100457457;0.4;1490978253.81
0.4;0.4;0.397646731383;0.402353268617;0.397646731383;0.402353268617;0.00896483282816;0.4;1490978253.83
0.4;0.4;0.397321340973;0.402678659027;0.397321340973;0.402678659027;0.0102044153407;0.4;1490978253.85
0.4;0.4;0.397002202016;0.402997797984;0.397002202016;0.402997797984;0.0114201827966;0.4;1490978253.87
0.4;0.4;0.396769116984;0.403230883016;0.396769116984;0.403230883016;0.0123081257738;0.4;1490978253.89
0.397;0.403;0.396532895605;0.403467104395;0.396532895605;0.403467104395;0.0132080167442;0.4;1490978253.91
0.397;0.403;0.396294839659;0.403705160341;0.396294839659;0.403705160341;0.0141148965381;0.4;1490978253.93
0.397;0.403;0.39605501752;0.40394498248;0.39605501752;0.40394498248;0.0150285046871;0.4;1490978253.95
0.397;0.403;0.395813343186;0.404186656814;0.395813343186;0.404186656814;0.0159491688158;0.4;1490978253.97
0.397;0.403;0.39557176184;0.40442823816;0.39557176184;0.40442823816;0.0168694787049;0.4;1490978253.99
0.397;0.403;0.395331299211;0.404668700789;0.395331299211;0.404668700789;0.0177855268158;0.4;1490978254.01
0.397;0.403;0.395134875119;0.404865124881;0.395134875119;0.404865124881;0.0185338090691;0.4;1490978254.03
0.397;0.404;0.394937504697;0.405062495303;0.394937504697;0.405062495303;0.0192856963929;0.4;1490978254.05
0.397;0.404;0.394742544906;0.405257455094;0.394742544906;0.405257455094;0.0200284003588;0.4;1490978254.07
0.397;0.404;0.39455239041;0.40544760959;0.39455239041;0.40544760959;0.0207527984397;0.4;1490978254.09
0.397;0.404;0.39437014422;0.40562985578;0.39437014422;0.40562985578;0.0214470696383;0.4;1490978254.11
0.397;0.404;0.394197595124;0.405802404876;0.394197595124;0.405802404876;0.0221043995275;0.4;1490978254.13
0.397;0.404;0.394106051989;0.405893948011;0.394106051989;0.405893948011;0.0224531352802;0.4;1490978254.15
0.394;0.405;0.394018595117;0.405981404883;0.394018595117;0.405981404883;0.0227863043173;0.4;1490978254.17
0.394;0.405;0.393937678993;0.406062321007;0.393937678993;0.406062321007;0.0230945562179;0.4;1490978254.19
0.394;0.405;0.393860103557;0.406139896443;0.393860103557;0.406139896443;0.0233900816861;0.4;1490978254.21
0.394;0.405;0.393788960623;0.406211039377;0.393788960623;0.406211039377;0.0236611023889;0.4;1490978254.23
0.394;0.405;0.393725514842;0.406274485158;0.393725514842;0.406274485158;0.0239028006013;0.4;1490978254.25
0.394;0.405;0.393684044007;0.406315955993;0.393684044007;0.406315955993;0.0240607847336;0.4;1490978254.27
0.394;0.406;0.393646287852;0.406353712148;0.393646287852;0.406353712148;0.0242046177081;0.4;1490978254.29
0.394;0.406;0.393616357077;0.406383642923;0.393616357077;0.406383642923;0.0243186397077;0.4;1490978254.31
0.394;0.406;0.393594557562;0.406405442438;0.393594557562;0.406405442438;0.0244016854773;0.4;1490978254.33
0.394;0.406;0.393582900016;0.406417099984;0.393582900016;0.406417099984;0.024446095177;0.4;1490978254.35
0.394;0.406;0.393582380845;0.406417619155;0.393582380845;0.406417619155;0.0244480729709;0.4;1490978254.37
0.394;0.406;0.393641164275;0.406358835725;0.393641164275;0.406358835725;0.0242241360941;0.4;1490978254.39
0.392;0.406;0.393704970852;0.406295029148;0.393704970852;0.406295029148;0.0239810634214;0.4;1490978254.41
0.392;0.406;0.39377330839;0.40622669161;0.39377330839;0.40622669161;0.023720729941;0.4;1490978254.43
0.392;0.406;0.393847048502;0.406152951498;0.393847048502;0.406152951498;0.0234398152313;0.4;1490978254.45
0.392;0.406;0.393924432626;0.406075567374;0.393924432626;0.406075567374;0.0231450185682;0.4;1490978254.47
0.392;0.406;0.394004918152;0.405995081848;0.394004918152;0.405995081848;0.0228384070399;0.4;1490978254.49
0.392;0.406;0.394125568577;0.405874431423;0.394125568577;0.405874431423;0.022378786374;0.4;1490978254.51
0.392;0.406;0.394244063651;0.405755936349;0.394244063651;0.405755936349;0.0219273765666;0.4;1490978254.53
0.394;0.407;0.394359466394;0.405640533606;0.394359466394;0.405640533606;0.0214877470692;0.4;1490978254.55
0.394;0.407;0.394471971526;0.405528028474;0.394471971526;0.405528028474;0.0210591560931;0.4;1490978254.57
0.394;0.407;0.394583268228;0.405416731772;0.394583268228;0.405416731772;0.0206351686549;0.4;1490978254.59
0.394;0.407;0.394696685942;0.405303314058;0.394696685942;0.405303314058;0.0202031011735;0.4;1490978254.61
0.394;0.407;0.394811186709;0.405188813291;0.394811186709;0.405188813291;0.0197669077768;0.4;1490978254.63
0.394;0.407;0.39491470167;0.40508529833;0.39491470167;0.40508529833;0.019372565068;0.4;1490978254.65
0.395;0.405;0.395024283591;0.404975716409;0.395024283591;0.404975716409;0.0189551101308;0.4;1490978254.67
0.395;0.405;0.395136651422;0.404863348578;0.395136651422;0.404863348578;0.0185270422;0.4;1490978254.69
0.395;0.405;0.395252659042;0.404747340958;0.395252659042;0.404747340958;0.018085108412;0.4;1490978254.71
0.395;0.405;0.39537029897;0.40462970103;0.39537029897;0.40462970103;0.0176369563054;0.4;1490978254.73
0.395;0.405;0.39549017766;0.40450982234;0.39549017766;0.40450982234;0.0171802755806;0.4;1490978254.75
0.395;0.405;0.395633855762;0.404366144238;0.395633855762;0.404366144238;0.0166329304308;0.4;1490978254.77
0.396;0.404;0.395774352174;0.404225647826;0.395774352174;0.404225647826;0.0160977060041;0.4;1490978254.79
0.396;0.404;0.395911437914;0.404088562086;0.395911437914;0.404088562086;0.0155754746131;0.4;1490978254.81
0.396;0.404;0.396045753367;0.403954246633;0.396045753367;0.403954246633;0.0150637966956;0.4;1490978254.83
0.396;0.404;0.396178172524;0.403821827476;0.396178172524;0.403821827476;0.0145593427646;0.4;1490978254.85
0.396;0.404;0.396308424582;0.403691575418;0.396308424582;0.403691575418;0.0140631444477;0.4;1490978254.87
0.396;0.404;0.396415549778;0.403584450222;0.396415549778;0.403584450222;0.013655048464;0.4;1490978254.89
0.396;0.405;0.396524020224;0.403475979776;0.396524020224;0.403475979776;0.0132418277176;0.4;1490978254.91
0.396;0.405;0.396633087666;0.403366912334;0.396633087666;0.403366912334;0.0128263327;0.4;1490978254.93
0.396;0.405;0.396742246543;0.403257753457;0.396742246543;0.403257753457;0.0124104893596;0.4;1490978254.95
0.396;0.405;0.396850783804;0.403149216196;0.396850783804;0.403149216196;0.0119970140795;0.4;1490978254.97
0.396;0.405;0.396957881731;0.403042118269;0.396957881731;0.403042118269;0.0115890219755;0.4;1490978254.99
0.396;0.405;0.397073717852;0.402926282148;0.397073717852;0.402926282148;0.0111477415171;0.4;1490978255.01
0.396;0.405;0.39718522036;0.40281477964;0.39718522036;0.40281477964;0.0107229700552;0.4;1490978255.03
0.397;0.404;0.397291856704;0.402708143296;0.397291856704;0.402708143296;0.0103167363658;0.4;1490978255.05
0.397;0.404;0.397392903861;0.402607096139;0.397392903861;0.402607096139;0.00993179481339;0.4;1490978255.07
0.397;0.404;0.397485946545;0.402514053455;0.397485946545;0.402514053455;0.00957734649522;0.4;1490978255.09
0.397;0.404;0.397569462311;0.402430537689;0.397569462311;0.402430537689;0.0092591911953;0.4;1490978255.11
0.397;0.404;0.397644004187;0.402355995813;0.397644004187;0.402355995813;0.00897522214565;0.4;1490978255.13
0.397;0.404;0.39768372283;0.40231627717;0.39768372283;0.40231627717;0.00882391302924;0.4;1490978255.15
0.399;0.402;0.397717723651;0.402282276349;0.397717723651;0.402282276349;0.00869438609173;0.4;1490978255.17
0.399;0.402;0.397745432635;0.402254567365;0.397745432635;0.402254567365;0.00858882805772;0.4;1490978255.19
0.399;0.402;0.397768026074;0.402231973926;0.397768026074;0.402231973926;0.0085027578132;0.4;1490978255.21
0.399;0.402;0.397785933358;0.402214066642;0.397785933358;0.402214066642;0.00843453958925;0.4;1490978255.23
0.399;0.402;0.39780038488;0.40219961512;0.39780038488;0.40219961512;0.0083794861709;0.4;1490978255.25
0.399;0.402;0.397817870342;0.402182129658;0.397817870342;0.402182129658;0.00831287488852;0.4;1490978255.27
0.397;0.402;0.397831877081;0.402168122919;0.397831877081;0.402168122919;0.00825951588004;0.4;1490978255.29
0.397;0.402;0.397842061106;0.402157938894;0.397842061106;0.402157938894;0.00822071959521;0.4;1490978255.31
0.397;0.402;0.397847491101;0.402152508899;0.397847491101;0.402152508899;0.00820003390123;0.4;1490978255.33
0.397;0.402;0.397847462338;0.402152537662;0.397847462338;0.402152537662;0.00820014347561;0.4;1490978255.35
0.397;0.402;0.397841782821;0.402158217179;0.397841782821;0.402158217179;0.00822177972768;0.4;1490978255.37
0.397;0.402;0.397814698869;0.402185301131;0.397814698869;0.402185301131;0.00832495668984;0.4;1490978255.39
0.399;0.403;0.397786722713;0.402213277287;0.397786722713;0.402213277287;0.00843153252379;0.4;1490978255.41
0.399;0.403;0.397766324318;0.402233675682;0.397766324318;0.402233675682;0.00850924069371;0.4;1490978255.43
0.399;0.403;0.397766772036;0.402233227964;0.397766772036;0.402233227964;0.0085075351008;0.4;1490978255.45
0.399;0.403;0.39779915489;0.40220084511;0.39779915489;0.40220084511;0.00838417184637;0.4;1490978255.47
0.399;0.403;0.397871692285;0.402128307715;0.397871692285;0.402128307715;0.00810783891442;0.4;1490978255.49
0.399;0.403;0.397992724302;0.402007275698;0.397992724302;0.402007275698;0.00764676456337;0.4;1490978255.51
0.398;0.401;0.398160402603;0.401839597397;0.398160402603;0.401839597397;0.00700799008472;0.4;1490978255.53
0.398;0.401;0.398374313109;0.401625686891;0.398374313109;0.401625686891;0.00619309291926;0.4;1490978255.55
0.398;0.401;0.398630787754;0.401369212246;0.398630787754;0.401369212246;0.0052160466512;0.4;1490978255.57
0.398;0.401;0.39892719873;0.40107280127;0.39892719873;0.40107280127;0.00408686197948;0.4;1490978255.59
0.398;0.401;0.399259169498;0.400740830502;0.399259169498;0.400740830502;0.00282221143717;0.4;1490978255.61
0.398;0.401;0.399621280748;0.400378719252;0.399621280748;0.400378719252;0.00144274000902;0.4;1490978255.63
0.398;0.401;0.400028684376;0.399971315624;0.400028684376;0.399971315624;-0.000109273813032;0.4;1490978255.65
0.398;0.402;0.400451355634;0.399548644366;0.400451355634;0.399548644366;-0.00171945003289;0.4;1490978255.67
0.398;0.402;0.400883612988;0.399116387012;0.400883612988;0.399116387012;-0.00336614471492;0.4;1490978255.69
0.398;0.402;0.401320059394;0.398679940606;0.401320059394;0.398679940606;-0.00502879769294;0.4;1490978255.71
0.398;0.402;0.401755828;0.398244172;0.401755828;0.398244172;-0.00668886857244;0.4;1490978255.73
0.398;0.402;0.402185340672;0.397814659328;0.402185340672;0.397814659328;-0.00832510732316;0.4;1490978255.75
0.398;0.402;0.402595398725;0.397404601275;0.402595398725;0.397404601275;-0.0098872332398;0.4;1490978255.77
0.401;0.399;0.402992358149;0.397007641851;0.402992358149;0.397007641851;-0.0113994596154;0.4;1490978255.79
0.401;0.399;0.403371338181;0.396628661819;0.403371338181;0.396628661819;-0.0128431930689;0.4;1490978255.81
0.401;0.399;0.403729822194;0.396270177806;0.403729822194;0.396270177806;-0.0142088464526;0.4;1490978255.83
0.401;0.399;0.404063928161;0.395936071839;0.404063928161;0.395936071839;-0.0154816310885;0.4;1490978255.85
0.401;0.399;0.404371713875;0.395628286125;0.404371713875;0.395628286125;-0.016654148094;0.4;1490978255.87
0.401;0.399;0.404675931508;0.395324068492;0.404675931508;0.395324068492;-0.0178130724112;0.4;1490978255.89
0.403;0.396;0.404947728046;0.395052271954;0.404947728046;0.395052271954;-0.0188484877956;0.4;1490978255.91
0.403;0.396;0.405183469058;0.394816530942;0.405183469058;0.394816530942;-0.0197465487914;0.4;1490978255.93
0.403;0.396;0.405382744343;0.394617255657;0.405382744343;0.394617255657;-0.0205056927339;0.4;1490978255.95
0.403;0.396;0.40554586887;0.39445413113;0.40554586887;0.39445413113;-0.0211271195064;0.4;1490978255.97
0.403;0.396;0.405672629048;0.394327370952;0.405672629048;0.394327370952;-0.0216100154202;0.4;1490978255.99
0.403;0.396;0.405557326955;0.394442673045;0.405557326955;0.394442673045;-0.0211707693513;0.4;1490978256.01
0.406;0.395;0.405439985651;0.394560014349;0.405439985651;0.394560014349;-0.0207237548595;0.4;1490978256.03
0.406;0.395;0.405322918436;0.394677081564;0.405322918436;0.394677081564;-0.0202777845167;0.4;1490978256.05
0.406;0.395;0.405201363268;0.394798636732;0.405201363268;0.394798636732;-0.0198147172131;0.4;1490978256.07
0.406;0.395;0.405074719491;0.394925280509;0.405074719491;0.394925280509;-0.0193322647265;0.4;1490978256.09
0.406;0.395;0.40494559471;0.39505440529;0.40494559471;0.39505440529;-0.0188403607991;0.4;1490978256.11
0.406;0.395;0.404814844981;0.395185155019;0.404814844981;0.395185155019;-0.0183422665957;0.4;1490978256.13
0.406;0.395;0.404679792583;0.395320207417;0.404679792583;0.395320207417;-0.017827781267;0.4;1490978256.16
0.406;0.395;0.404540992512;0.395459007488;0.404540992512;0.395459007488;-0.017299019095;0.4;1490978256.17
0.406;0.395;0.404398304946;0.395601695054;0.404398304946;0.395601695054;-0.0167554474146;0.4;1490978256.2
0.406;0.395;0.404249358903;0.395750641097;0.404249358903;0.395750641097;-0.0161880339146;0.4;1490978256.22
0.406;0.395;0.404094673152;0.395905326848;0.404094673152;0.395905326848;-0.0155987548642;0.4;1490978256.24
0.406;0.395;0.40393351215;0.39606648785;0.40393351215;0.39606648785;-0.0149848081917;0.4;1490978256.26
0.406;0.395;0.403759665079;0.396240334921;0.403759665079;0.396240334921;-0.0143225336337;0.4;1490978256.28
0.404;0.396;0.40358136837;0.39641863163;0.40358136837;0.39641863163;-0.0136433080773;0.4;1490978256.3
0.404;0.396;0.403398477823;0.396601522177;0.403398477823;0.396601522177;-0.0129465821844;0.4;1490978256.32
0.404;0.396;0.403211150425;0.396788849575;0.403211150425;0.396788849575;-0.0122329539996;0.4;1490978256.34
0.404;0.396;0.403019810853;0.396980189147;0.403019810853;0.396980189147;-0.0115040413435;0.4;1490978256.36
0.404;0.396;0.402825110986;0.397174889014;0.402825110986;0.397174889014;-0.0107623275662;0.4;1490978256.38
0.404;0.396;0.402632842231;0.397367157769;0.402632842231;0.397367157769;-0.0100298751672;0.4;1490978256.4
