xTrajPlanned;yTrajPlanned;thetaTrajPlanned;kappaTrajPlanned;vtransTrajPlanned;vrotTrajPlanned;indexTrajPlanned
21.3356864875;3.00104059321;-2.73662424217;-1.20833333333;0.4;0;0;0
21.3144317573;2.99231019925;-2.76404445555;-1.16666666667;0.4;0;0;0
21.2929529978;2.98414955212;-2.79050255618;-1.125;0.4;0;0;0
21.2712726778;2.97654376082;-2.81599854406;-1.08333333333;0.4;0;0;0
21.2494118157;2.96947702694;-2.84053241919;-1.04166666667;0.4;0;0;0
21.2273900042;2.96293273893;-2.86410418156;-1.0;0.4;0;0;0
21.2052254391;2.95689355936;-2.88671383119;-0.958333333333;0.4;0;0;0
21.1829349519;2.95134150548;-2.90836136807;-0.916666666667;0.4;0;0;0
21.1605340442;2.94625802305;-2.9290467922;-0.875;0.4;0;0;0
21.1380369239;2.9416240537;-2.94877010358;-0.833333333333;0.4;0;0;0
21.1154565414;2.9374200962;-2.96753130221;-0.791666666667;0.4;0;0;0
21.0928046263;2.93362626195;-2.98533038808;-0.75;0.4;0;0;0
21.0700917229;2.93022232498;-3.00216736121;-0.708333333333;0.4;0;0;0
21.0473272229;2.9271877672;-3.01804222159;-0.666666666667;0.4;0;0;0
21.0245193967;2.92450181914;-3.03295496922;-0.625;0.4;0;0;0
21.0016754198;2.92214349697;-3.0469056041;-0.583333333333;0.4;0;0;0
20.9788013955;2.92009163648;-3.05989412622;-0.541666666667;0.4;0;0;0
20.9559023718;2.91832492455;-3.0719205356;-0.5;0.4;0;0;0
20.9329823526;2.91682192921;-3.08298483223;-0.458333333333;0.4;0;0;0
20.9100443008;2.91556112894;-3.0930870161;-0.416666666667;0.4;0;0;0
20.8870901343;2.91452094222;-3.10222708723;-0.375;0.4;0;0;0
20.8641207121;2.91367975851;-3.11040504561;-0.333333333333;0.4;0;0;0
20.8411358108;2.91301597166;-3.11762089123;-0.291666666667;0.4;0;0;0
20.8181340897;2.91250801702;-3.12387462411;-0.25;0.4;0;0;0
20.795113043;2.91213441371;-3.12916624423;-0.208333333333;0.4;0;0;0
20.7720689396;2.91187381347;-3.13349575161;-0.166666666667;0.4;0;0;0
20.7489967466;2.91170505773;-3.13686314624;-0.125;0.4;0;0;0
20.7258900369;2.91160724486;-3.13926842811;-0.0833333333333;0.4;0;0;0
20.7027408791;2.91155980941;-3.14071159724;-0.0416666666667;0.4;0;0;0
20.6795397069;2.91154261588;-3.14119265361;-0.0;0.4;0;0;0
20.6795397069;2.91154261588;-3.14119265361;0.0;0.4;0;0;0
20.6024089128;2.91151176357;-3.14119265361;0.0;0.4;0;0;0
20.5252781187;2.91148091125;-3.14119265361;0.0;0.4;0;0;0
20.4481473245;2.91145005893;-3.14119265361;0.0;0.4;0;0;0
20.3710165304;2.91141920661;-3.14119265361;0.0;0.4;0;0;0
20.2938857362;2.91138835429;-3.14119265361;0.0;0.4;0;0;0
20.2167549421;2.91135750198;-3.14119265361;0.0;0.4;0;0;0
20.139624148;2.91132664966;-3.14119265361;0.0;0.4;0;0;0
20.0624933538;2.91129579734;-3.14119265361;0.0;0.4;0;0;0
19.9853625597;2.91126494502;-3.14119265361;0.0;0.4;0;0;0
19.9082317655;2.91123409271;-3.14119265361;0.0;0.4;0;0;0
19.8311009714;2.91120324039;-3.14119265361;0.0;0.4;0;0;0
19.7539701772;2.91117238807;-3.14119265361;0.0;0.4;0;0;0
19.6768393831;2.91114153575;-3.14119265361;0.0;0.4;0;0;0
19.599708589;2.91111068344;-3.14119265361;0.0;0.4;0;0;0
19.5225777948;2.91107983112;-3.14119265361;0.0;0.4;0;0;0
19.4454470007;2.9110489788;-3.14119265361;0.0;0.4;0;0;0
19.3683162065;2.91101812648;-3.14119265361;0.0;0.4;0;0;0
19.2911854124;2.91098727416;-3.14119265361;0.0;0.4;0;0;0
19.2140546183;2.91095642185;-3.14119265361;0.0;0.4;0;0;0
19.1369238241;2.91092556953;-3.14119265361;0.0;0.4;0;0;0
19.05979303;2.91089471721;-3.14119265361;0.0;0.4;0;0;0
18.9826622358;2.91086386489;-3.14119265361;0.0;0.4;0;0;0
18.9055314417;2.91083301258;-3.14119265361;0.0;0.4;0;0;0
18.8284006476;2.91080216026;-3.14119265361;0.0;0.4;0;0;0
18.7512698534;2.91077130794;-3.14119265361;0.0;0.4;0;0;0
18.6741390593;2.91074045562;-3.14119265361;0.0;0.4;0;0;0
18.5970082651;2.91070960331;-3.14119265361;0.0;0.4;0;0;0
18.519877471;2.91067875099;-3.14119265361;0.0;0.4;0;0;0
18.4427466768;2.91064789867;-3.14119265361;0.0;0.4;0;0;0
18.3656158827;2.91061704635;-3.14119265361;0.0;0.4;0;0;0
18.2884850886;2.91058619404;-3.14119265361;0.0;0.4;0;0;0
18.2113542944;2.91055534172;-3.14119265361;0.0;0.4;0;0;0
18.1342235003;2.9105244894;-3.14119265361;0.0;0.4;0;0;0
18.0570927061;2.91049363708;-3.14119265361;0.0;0.4;0;0;0
17.979961912;2.91046278476;-3.14119265361;0.0;0.4;0;0;0
17.9028311179;2.91043193245;-3.14119265361;0.0;0.4;0;0;0
17.8257003237;2.91040108013;-3.14119265361;0.0;0.4;0;0;0
17.7485695296;2.91037022781;-3.14119265361;0.0;0.4;0;0;0
17.6714387354;2.91033937549;-3.14119265361;0.0;0.4;0;0;0
17.5943079413;2.91030852318;-3.14119265361;0.0;0.4;0;0;0
17.5171771472;2.91027767086;-3.14119265361;0.0;0.4;0;0;0
17.440046353;2.91024681854;-3.14119265361;0.0;0.4;0;0;0
17.3629155589;2.91021596622;-3.14119265361;0.0;0.4;0;0;0
17.2857847647;2.91018511391;-3.14119265361;0.0;0.4;0;0;0
17.2086539706;2.91015426159;-3.14119265361;0.0;0.4;0;0;0
17.1315231765;2.91012340927;-3.14119265361;0.0;0.4;0;0;0
17.0543923823;2.91009255695;-3.14119265361;0.0;0.4;0;0;0
16.9772615882;2.91006170464;-3.14119265361;0.0;0.4;0;0;0
16.900130794;2.91003085232;-3.14119265361;0.0;0.4;0;0;0
16.8229999999;2.91;-3.14119265361;0.0;0.4;0;0;0
16.7458692057;2.90996914768;-3.14119265361;0.0;0.4;0;0;0
16.6687384116;2.90993829536;-3.14119265361;0.0;0.4;0;0;0
16.5916076175;2.90990744305;-3.14119265361;0.0;0.4;0;0;0
16.5144768233;2.90987659073;-3.14119265361;0.0;0.4;0;0;0
16.4373460292;2.90984573841;-3.14119265361;0.0;0.4;0;0;0
16.360215235;2.90981488609;-3.14119265361;0.0;0.4;0;0;0
16.2830844409;2.90978403378;-3.14119265361;0.0;0.4;0;0;0
16.2059536468;2.90975318146;-3.14119265361;0.0;0.4;0;0;0
16.1288228526;2.90972232914;-3.14119265361;0.0;0.4;0;0;0
16.0516920585;2.90969147682;-3.14119265361;0.0;0.4;0;0;0
15.9745612643;2.90966062451;-3.14119265361;0.0;0.4;0;0;0
15.8974304702;2.90962977219;-3.14119265361;0.0;0.4;0;0;0
15.8202996761;2.90959891987;-3.14119265361;0.0;0.4;0;0;0
15.7431688819;2.90956806755;-3.14119265361;0.0;0.4;0;0;0
15.6660380878;2.90953721524;-3.14119265361;0.0;0.4;0;0;0
15.5889072936;2.90950636292;-3.14119265361;0.0;0.4;0;0;0
15.5117764995;2.9094755106;-3.14119265361;0.0;0.4;0;0;0
15.4346457053;2.90944465828;-3.14119265361;0.0;0.4;0;0;0
15.3575149112;2.90941380596;-3.14119265361;0.0;0.4;0;0;0
15.2803841171;2.90938295365;-3.14119265361;0.0;0.4;0;0;0
15.2032533229;2.90935210133;-3.14119265361;0.0;0.4;0;0;0
15.1261225288;2.90932124901;-3.14119265361;0.0;0.4;0;0;0
15.0489917346;2.90929039669;-3.14119265361;0.0;0.4;0;0;0
14.9718609405;2.90925954438;-3.14119265361;0.0;0.4;0;0;0
14.8947301464;2.90922869206;-3.14119265361;0.0;0.4;0;0;0
14.8175993522;2.90919783974;-3.14119265361;0.0;0.4;0;0;0
14.7404685581;2.90916698742;-3.14119265361;0.0;0.4;0;0;0
14.6633377639;2.90913613511;-3.14119265361;0.0;0.4;0;0;0
14.5862069698;2.90910528279;-3.14119265361;0.0;0.4;0;0;0
14.5090761757;2.90907443047;-3.14119265361;0.0;0.4;0;0;0
14.4319453815;2.90904357815;-3.14119265361;0.0;0.4;0;0;0
14.3548145874;2.90901272583;-3.14119265361;0.0;0.4;0;0;0
14.2776837932;2.90898187352;-3.14119265361;0.0;0.4;0;0;0
14.2005529991;2.9089510212;-3.14119265361;0.0;0.4;0;0;0
14.123422205;2.90892016888;-3.14119265361;0.0;0.4;0;0;0
14.0462914108;2.90888931656;-3.14119265361;0.0;0.4;0;0;0
13.9691606167;2.90885846425;-3.14119265361;0.0;0.4;0;0;0
13.8920298225;2.90882761193;-3.14119265361;0.0;0.4;0;0;0
13.8148990284;2.90879675961;-3.14119265361;0.0;0.4;0;0;0
13.7377682342;2.90876590729;-3.14119265361;0.0;0.4;0;0;0
13.6606374401;2.90873505498;-3.14119265361;0.0;0.4;0;0;0
13.583506646;2.90870420266;-3.14119265361;0.0;0.4;0;0;0
13.5063758518;2.90867335034;-3.14119265361;0.0;0.4;0;0;0
13.4292450577;2.90864249802;-3.14119265361;0.0;0.4;0;0;0
13.3521142635;2.90861164571;-3.14119265361;0.0;0.4;0;0;0
13.2749834694;2.90858079339;-3.14119265361;0.0;0.4;0;0;0
13.1978526753;2.90854994107;-3.14119265361;0.0;0.4;0;0;0
13.1207218811;2.90851908875;-3.14119265361;0.0;0.4;0;0;0
13.043591087;2.90848823643;-3.14119265361;0.0;0.4;0;0;0
12.9664602928;2.90845738412;-3.14119265361;0.0;0.4;0;0;0
12.9664602928;2.90845738412;-3.14119265361;-0.0;0.4;0;0;0
12.9432591144;2.90845601671;3.14151159719;-0.0416666666667;0.4;0;0;0
12.920109926;2.90848493281;3.14006842807;-0.0833333333333;0.4;0;0;0
12.8970031455;2.90856426029;3.13766314619;-0.125;0.4;0;0;0
12.8739308248;2.90871455822;3.13429575157;-0.166666666667;0.4;0;0;0
12.8508865203;2.9089567231;3.12996624419;-0.208333333333;0.4;0;0;0
12.8278651821;2.90931190946;3.12467462407;-0.25;0.4;0;0;0
12.804863062;2.90980146256;3.11842089119;-0.291666666667;0.4;0;0;0
12.7818776371;2.91044686128;3.11120504556;-0.333333333333;0.4;0;0;0
12.7589075493;2.91126966918;3.10302708719;-0.375;0.4;0;0;0
12.7359525579;2.91229149224;3.09388701606;-0.416666666667;0.4;0;0;0
12.7130135048;2.91353394167;3.08378483218;-0.458333333333;0.4;0;0;0
12.6900922905;2.91501860052;3.07272053556;-0.5;0.4;0;0;0
12.6671918608;2.91676699266;3.06069412618;-0.541666666667;0.4;0;0;0
12.6443162023;2.91880055329;3.04770560405;-0.583333333333;0.4;0;0;0
12.6214703461;2.92114059952;3.03375496918;-0.625;0.4;0;0;0
12.5986603784;2.92380830047;3.01884222155;-0.666666666667;0.4;0;0;0
12.5758934581;2.92682464568;3.00296736117;-0.708333333333;0.4;0;0;0
12.5531778388;2.93021041123;2.98613038804;-0.75;0.4;0;0;0
12.5305228959;2.93398612275;2.96833130216;-0.791666666667;0.4;0;0;0
12.5079391575;2.93817201459;2.94957010354;-0.833333333333;0.4;0;0;0
12.4854383371;2.94278798477;2.92984679216;-0.875;0.4;0;0;0
12.4630333699;2.94785354485;2.90916136803;-0.916666666667;0.4;0;0;0
12.4407384482;2.95338776456;2.88751383115;-0.958333333333;0.4;0;0;0
12.4185690588;2.95940921055;2.86490418152;-1.0;0.4;0;0;0
12.3965420189;2.96593587902;2.84133241914;-1.04166666667;0.4;0;0;0
12.3746755104;2.97298512195;2.81679854401;-1.08333333333;0.4;0;0;0
12.3529891127;2.98057356656;2.79130255613;-1.125;0.4;0;0;0
12.3315038315;2.98871702808;2.76484445551;-1.16666666667;0.4;0;0;0
12.3102421239;2.99743041547;2.73742424213;-1.20833333333;0.4;0;0;0
12.2892279183;3.00672763027;2.709041916;-1.25;0.4;0;0;0
12.2684866289;3.01662145852;2.67969747712;-1.29166666667;0.4;0;0;0
12.2480451626;3.02712345588;2.64939092549;-1.33333333333;0.4;0;0;0
12.2360095563;3.03371967576;2.63109114078;-1.33333333333;0.4;0;0;0
12.2240966679;3.04053502791;2.61279135608;-1.33333333333;0.4;0;0;0
12.2123104866;3.04756723004;2.59449157138;-1.33333333333;0.4;0;0;0
12.2006549594;3.05481392727;2.57619178667;-1.33333333333;0.4;0;0;0
12.1891339893;3.06227269287;2.55789200197;-1.33333333333;0.4;0;0;0
12.1777514344;3.06994102911;2.53959221727;-1.33333333333;0.4;0;0;0
12.1665111065;3.07781636807;2.52129243257;-1.33333333333;0.4;0;0;0
12.1554167696;3.08589607251;2.50299264786;-1.33333333333;0.4;0;0;0
12.1444721388;3.09417743676;2.48469286316;-1.33333333333;0.4;0;0;0
12.1336808794;3.10265768762;2.46639307846;-1.33333333333;0.4;0;0;0
12.1230466048;3.11133398527;2.44809329376;-1.33333333333;0.4;0;0;0
12.1125728764;3.12020342428;2.42979350905;-1.33333333333;0.4;0;0;0
12.1022632014;3.12926303449;2.41149372435;-1.33333333333;0.4;0;0;0
12.0921210323;3.1385097821;2.39319393965;-1.33333333333;0.4;0;0;0
12.0821497654;3.14794057061;2.37489415495;-1.33333333333;0.4;0;0;0
12.0723527398;3.15755224193;2.35659437024;-1.33333333333;0.4;0;0;0
12.0627332363;3.16734157735;2.33829458554;-1.33333333333;0.4;0;0;0
12.0532944761;3.1773052987;2.31999480084;-1.33333333333;0.4;0;0;0
12.0440396202;3.1874400694;2.30169501614;-1.33333333333;0.4;0;0;0
12.0349717676;3.19774249559;2.28339523143;-1.33333333333;0.4;0;0;0
12.026093955;3.20820912727;2.26509544673;-1.33333333333;0.4;0;0;0
12.0174091552;3.21883645944;2.24679566203;-1.33333333333;0.4;0;0;0
12.0089202767;3.2296209333;2.22849587732;-1.33333333333;0.4;0;0;0
12.000630162;3.24055893744;2.21019609262;-1.33333333333;0.4;0;0;0
11.9925415873;3.251646809;2.19189630792;-1.33333333333;0.4;0;0;0
11.9846572613;3.26288083496;2.17359652322;-1.33333333333;0.4;0;0;0
11.9769798242;3.27425725335;2.15529673851;-1.33333333333;0.4;0;0;0
11.969511847;3.28577225452;2.13699695381;-1.33333333333;0.4;0;0;0
11.9622558304;3.2974219824;2.11869716911;-1.33333333333;0.4;0;0;0
11.9552142044;3.30920253583;2.10039738441;-1.33333333333;0.4;0;0;0
11.948389327;3.32110996981;2.0820975997;-1.33333333333;0.4;0;0;0
11.9417834837;3.33314029687;2.063797815;-1.33333333333;0.4;0;0;0
11.9312651414;3.35357335749;2.03349126337;-1.29166666667;0.4;0;0;0
11.9213547282;3.3743067276;2.00414682449;-1.25;0.4;0;0;0
11.9120407101;3.39531349094;1.97576449836;-1.20833333333;0.4;0;0;0
11.9033103212;3.41656822317;1.94834428498;-1.16666666667;0.4;0;0;0
11.8951496793;3.43804698468;1.92188618435;-1.125;0.4;0;0;0
11.8875438932;3.45972730648;1.89639019647;-1.08333333333;0.4;0;0;0
11.8804771645;3.48158817024;1.87185632134;-1.04166666667;0.4;0;0;0
11.8739328818;3.50360998337;1.84828455896;-1.0;0.4;0;0;0
11.8678937075;3.52577454993;1.82567490934;-0.958333333333;0.4;0;0;0
11.862341659;3.54806503845;1.80402737246;-0.916666666667;0.4;0;0;0
11.857258182;3.57046594731;1.78334194833;-0.875;0.4;0;0;0
11.852624218;3.59296306877;1.76361863695;-0.833333333333;0.4;0;0;0
11.8484202659;3.61554345231;1.74485743832;-0.791666666667;0.4;0;0;0
11.8446264371;3.63819536827;1.72705835244;-0.75;0.4;0;0;0
11.8412225056;3.66090827253;1.71022137932;-0.708333333333;0.4;0;0;0
11.8381879533;3.68367277321;1.69434651894;-0.666666666667;0.4;0;0;0
11.8355020107;3.70648060006;1.67943377131;-0.625;0.4;0;0;0
11.833143694;3.72932457753;1.66548313643;-0.583333333333;0.4;0;0;0
11.831091839;3.75219860235;1.65249461431;-0.541666666667;0.4;0;0;0
11.8293251325;3.77509762643;1.64046820493;-0.5;0.4;0;0;0
11.8278221427;3.79801764602;1.6294039083;-0.458333333333;0.4;0;0;0
11.8265613479;3.82095569813;1.61930172443;-0.416666666667;0.4;0;0;0
11.8255211667;3.8439098649;1.6101616533;-0.375;0.4;0;0;0
11.8246799885;3.8668792873;1.60198369492;-0.333333333333;0.4;0;0;0
11.8240162072;3.88986418872;1.5947678493;-0.291666666667;0.4;0;0;0
11.823508258;3.91286591;1.58851411642;-0.25;0.4;0;0;0
11.8231346603;3.93588695672;1.58322249629;-0.208333333333;0.4;0;0;0
11.8228740655;3.95893106017;1.57889298892;-0.166666666667;0.4;0;0;0
11.8227053153;3.98200325327;1.57552559429;-0.125;0.4;0;0;0
11.822607508;4.00510996299;1.57312031242;-0.0833333333333;0.4;0;0;0
11.8225600781;4.02825912079;1.57167714329;-0.0416666666667;0.4;0;0;0
11.8225428901;4.05146029295;1.57119608692;-0.0;0.4;0;0;0
11.8225428901;4.05146029295;1.57119608692;0.0;0.4;0;0;0
11.8225274612;4.09005569002;1.57119608692;0.0;0.4;0;0;0
11.8225120323;4.12865108709;1.57119608692;0.0;0.4;0;0;0
11.8224966034;4.16724648416;1.57119608692;0.0;0.4;0;0;0
11.8224811745;4.20584188123;1.57119608692;0.0;0.4;0;0;0
11.8224657456;4.2444372783;1.57119608692;0.0;0.4;0;0;0
11.8224503167;4.28303267537;1.57119608692;0.0;0.4;0;0;0
11.8224348878;4.32162807244;1.57119608692;0.0;0.4;0;0;0
11.8224194589;4.36022346951;1.57119608692;0.0;0.4;0;0;0
11.82240403;4.39881886658;1.57119608692;0.0;0.4;0;0;0
11.8223886011;4.43741426365;1.57119608692;0.0;0.4;0;0;0
11.8223731722;4.47600966072;1.57119608692;0.0;0.4;0;0;0
11.8223577433;4.51460505779;1.57119608692;0.0;0.4;0;0;0
11.8223423144;4.55320045486;1.57119608692;0.0;0.4;0;0;0
11.8223268855;4.59179585194;1.57119608692;0.0;0.4;0;0;0
11.8223114566;4.63039124901;1.57119608692;0.0;0.4;0;0;0
11.8222960277;4.66898664608;1.57119608692;0.0;0.4;0;0;0
11.8222805988;4.70758204315;1.57119608692;0.0;0.4;0;0;0
11.8222651699;4.74617744022;1.57119608692;0.0;0.4;0;0;0
11.822249741;4.78477283729;1.57119608692;0.0;0.4;0;0;0
11.8222343121;4.82336823436;1.57119608692;0.0;0.4;0;0;0
11.8222188832;4.86196363143;1.57119608692;0.0;0.4;0;0;0
11.8222034543;4.9005590285;1.57119608692;0.0;0.4;0;0;0
11.8221880254;4.93915442557;1.57119608692;0.0;0.4;0;0;0
11.8221725965;4.97774982264;1.57119608692;0.0;0.4;0;0;0
11.8221571676;5.01634521971;1.57119608692;0.0;0.4;0;0;0
11.8221417387;5.05494061678;1.57119608692;0.0;0.4;0;0;0
11.8221263098;5.09353601385;1.57119608692;0.0;0.4;0;0;0
11.8221108809;5.13213141092;1.57119608692;0.0;0.4;0;0;0
11.822095452;5.17072680799;1.57119608692;0.0;0.4;0;0;0
11.8220800231;5.20932220506;1.57119608692;0.0;0.4;0;0;0
11.8220645942;5.24791760213;1.57119608692;0.0;0.4;0;0;0
11.8220491653;5.2865129992;1.57119608692;0.0;0.4;0;0;0
11.8220337364;5.32510839627;1.57119608692;0.0;0.4;0;0;0
11.8220183075;5.36370379335;1.57119608692;0.0;0.4;0;0;0
11.8220028786;5.40229919042;1.57119608692;0.0;0.4;0;0;0
11.8219874497;5.44089458749;1.57119608692;0.0;0.4;0;0;0
11.8219720208;5.47948998456;1.57119608692;0.0;0.4;0;0;0
11.8219565919;5.51808538163;1.57119608692;0.0;0.4;0;0;0
11.821941163;5.5566807787;1.57119608692;0.0;0.4;0;0;0
11.8219257341;5.59527617577;1.57119608692;0.0;0.4;0;0;0
11.8219103052;5.63387157284;1.57119608692;0.0;0.4;0;0;0
11.8218948763;5.67246696991;1.57119608692;0.0;0.4;0;0;0
11.8218794474;5.71106236698;1.57119608692;0.0;0.4;0;0;0
11.8218640185;5.74965776405;1.57119608692;0.0;0.4;0;0;0
11.8218485896;5.78825316112;1.57119608692;0.0;0.4;0;0;0
11.8218331607;5.82684855819;1.57119608692;0.0;0.4;0;0;0
11.8218177318;5.86544395526;1.57119608692;0.0;0.4;0;0;0
11.8218023029;5.90403935233;1.57119608692;0.0;0.4;0;0;0
11.821786874;5.9426347494;1.57119608692;0.0;0.4;0;0;0
11.8217714451;5.98123014647;1.57119608692;0.0;0.4;0;0;0
11.8217560162;6.01982554354;1.57119608692;0.0;0.4;0;0;0
11.8217405873;6.05842094061;1.57119608692;0.0;0.4;0;0;0
11.8217251584;6.09701633769;1.57119608692;0.0;0.4;0;0;0
11.8217097295;6.13561173476;1.57119608692;0.0;0.4;0;0;0
11.8216943006;6.17420713183;1.57119608692;0.0;0.4;0;0;0
11.8216788717;6.2128025289;1.57119608692;0.0;0.4;0;0;0
11.8216634428;6.25139792597;1.57119608692;0.0;0.4;0;0;0
11.8216480139;6.28999332304;1.57119608692;0.0;0.4;0;0;0
11.821632585;6.32858872011;1.57119608692;0.0;0.4;0;0;0
11.8216171561;6.36718411718;1.57119608692;0.0;0.4;0;0;0
11.8216017272;6.40577951425;1.57119608692;0.0;0.4;0;0;0
11.8215862983;6.44437491132;1.57119608692;0.0;0.4;0;0;0
11.8215708694;6.48297030839;1.57119608692;0.0;0.4;0;0;0
11.8215554405;6.52156570546;1.57119608692;0.0;0.4;0;0;0
11.8215400116;6.56016110253;1.57119608692;0.0;0.4;0;0;0
11.8215245827;6.5987564996;1.57119608692;0.0;0.4;0;0;0
11.8215091537;6.63735189667;1.57119608692;0.0;0.4;0;0;0
11.8214937248;6.67594729374;1.57119608692;0.0;0.4;0;0;0
11.8214782959;6.71454269081;1.57119608692;0.0;0.4;0;0;0
11.821462867;6.75313808788;1.57119608692;0.0;0.4;0;0;0
11.8214474381;6.79173348495;1.57119608692;0.0;0.4;0;0;0
11.8214320092;6.83032888203;1.57119608692;0.0;0.4;0;0;0
11.8214165803;6.8689242791;1.57119608692;0.0;0.4;0;0;0
11.8214011514;6.90751967617;1.57119608692;0.0;0.4;0;0;0
11.8213857225;6.94611507324;1.57119608692;0.0;0.4;0;0;0
11.8213702936;6.98471047031;1.57119608692;0.0;0.4;0;0;0
11.8213548647;7.02330586738;1.57119608692;0.0;0.4;0;0;0
11.8213394358;7.06190126445;1.57119608692;0.0;0.4;0;0;0
11.8213240069;7.10049666152;1.57119608692;0.0;0.4;0;0;0
11.821308578;7.13909205859;1.57119608692;0.0;0.390964282152;0;0;0
11.8212931491;7.17768745566;1.57119608692;0.0;0.38106484543;0;0;0
11.8212777202;7.21628285273;1.57119608692;0.0;0.370901284612;0;0;0
11.8212622913;7.2548782498;1.57119608692;0.0;0.360451258051;0;0;0
11.8212468624;7.29347364687;1.57119608692;0.0;0.349689084667;0;0;0
11.8212314335;7.33206904394;1.57119608692;0.0;0.338585000316;0;0;0
11.8212160046;7.37066444101;1.57119608692;0.0;0.327104186679;0;0;0
11.8212005757;7.40925983808;1.57119608692;0.0;0.315205481309;0;0;0
11.8211851468;7.44785523515;1.57119608692;0.0;0.302839630747;0;0;0
11.8211697179;7.48645063222;1.57119608692;0.0;0.28994687178;0;0;0
11.821154289;7.52504602929;1.57119608692;0.0;0.276453495111;0;0;0
11.8211388601;7.56364142637;1.57119608692;0.0;0.2622668135;0;0;0
11.8211234312;7.60223682344;1.57119608692;0.0;0.247267523075;0;0;0
11.8211080023;7.64083222051;1.57119608692;0.0;0.231297588555;0;0;0
11.8210925734;7.67942761758;1.57119608692;0.0;0.214139956513;0;0;0
11.8210771445;7.71802301465;1.57119608692;0.0;0.195482141076;0;0;0
11.8210617156;7.75661841172;1.57119608692;0.0;0.174844542333;0;0;0
11.8210462867;7.79521380879;1.57119608692;0.0;0.151419815374;0;0;0
11.8210308578;7.83380920586;1.57119608692;0.0;0.123633761537;0;0;0
11.8210154289;7.87240460293;1.57119608692;0.0;0.0874222711666;0;0;0
11.821;7.911;1.57119608692;0.0;0.0;0;0;0
11.821;7.911;1.57119608692;0;0;-0.2;1;0
11.821;7.911;1.55548412605;0;0;-0.2;1;0
11.821;7.911;1.53977216518;0;0;-0.2;1;0
11.821;7.911;1.52406020431;0;0;-0.2;1;0
11.821;7.911;1.50834824344;0;0;-0.2;1;0
11.821;7.911;1.49263628257;0;0;-0.2;1;0
11.821;7.911;1.4769243217;0;0;-0.2;1;0
11.821;7.911;1.46121236083;0;0;-0.2;1;0
11.821;7.911;1.44550039996;0;0;-0.2;1;0
11.821;7.911;1.42978843909;0;0;-0.2;1;0
11.821;7.911;1.41407647823;0;0;-0.2;1;0
11.821;7.911;1.39836451736;0;0;-0.2;1;0
11.821;7.911;1.38265255649;0;0;-0.2;1;0
11.821;7.911;1.36694059562;0;0;-0.207632558574;1;0
11.821;7.911;1.35122863475;0;0;-0.214994322623;1;0
11.821;7.911;1.33551667388;0;0;-0.2221122197;1;0
11.821;7.911;1.31980471301;0;0;-0.229008990042;1;0
11.821;7.911;1.30409275214;0;0;-0.23570404515;1;0
11.821;7.911;1.28838079127;0;0;-0.242214112471;1;0
11.821;7.911;1.2726688304;0;0;-0.248553727915;1;0
11.821;7.911;1.25695686953;0;0;-0.254735617926;1;0
11.821;7.911;1.24124490866;0;0;-0.26077099996;1;0
11.821;7.911;1.2255329478;0;0;-0.26666982169;1;0
11.821;7.911;1.20982098693;0;0;-0.272440953567;1;0
11.821;7.911;1.19410902606;0;0;-0.278092345383;1;0
11.821;7.911;1.17839706519;0;0;-0.283631154742;1;0
11.821;7.911;1.16268510432;0;0;-0.289063853362;1;0
11.821;7.911;1.14697314345;0;0;-0.294396315705;1;0
11.821;7.911;1.13126118258;0;0;-0.299633893411;1;0
11.821;7.911;1.11554922171;0;0;-0.304781478211;1;0
11.821;7.911;1.09983726084;0;0;-0.309843555429;1;0
11.821;7.911;1.08412529997;0;0;-0.314824249734;1;0
11.821;7.911;1.0684133391;0;0;-0.319727364485;1;0
11.821;7.911;1.05270137823;0;0;-0.324556415713;1;0
11.821;7.911;1.03698941737;0;0;-0.329314661624;1;0
11.821;7.911;1.0212774565;0;0;-0.334005128315;1;0
11.821;7.911;1.00556549563;0;0;-0.338630632284;1;0
11.821;7.911;0.989853534758;0;0;-0.343193800208;1;0
11.821;7.911;0.974141573889;0;0;-0.347697086385;1;0
11.821;7.911;0.95842961302;0;0;-0.352142788171;1;0
11.821;7.911;0.942717652151;0;0;-0.356533059675;1;0
11.821;7.911;0.927005691281;0;0;-0.360869923963;1;0
11.821;7.911;0.911293730412;0;0;-0.365155283956;1;0
11.821;7.911;0.895581769543;0;0;-0.369390932186;1;0
11.821;7.911;0.879869808674;0;0;-0.373578559558;1;0
11.821;7.911;0.864157847805;0;0;-0.377719763239;1;0
11.821;7.911;0.848445886935;0;0;-0.381816053776;1;0
11.821;7.911;0.832733926066;0;0;-0.385868861534;1;0
11.821;7.911;0.817021965197;0;0;-0.389879542527;1;0
11.821;7.911;0.801310004328;0;0;-0.393849383726;1;0
11.821;7.911;0.785598043459;0;0;-0.397779607875;1;0
11.821;7.911;0.76988608259;0;0;-0.393849383726;1;0
11.821;7.911;0.75417412172;0;0;-0.389879542527;1;0
11.821;7.911;0.738462160851;0;0;-0.385868861534;1;0
11.821;7.911;0.722750199982;0;0;-0.381816053776;1;0
11.821;7.911;0.707038239113;0;0;-0.377719763239;1;0
11.821;7.911;0.691326278244;0;0;-0.373578559558;1;0
11.821;7.911;0.675614317375;0;0;-0.369390932186;1;0
11.821;7.911;0.659902356505;0;0;-0.365155283956;1;0
11.821;7.911;0.644190395636;0;0;-0.360869923963;1;0
