xKinexonPos;yKinexonPos;thetaKinexonPos;timeKinexonPos
14.8841285706;7.91871929169;0.000308602907704;1490978247.47
14.8841285706;7.91871929169;0.000308602907704;1490978247.47
14.8841285706;7.91871929169;0.000308602907704;1490978247.47
14.8841285706;7.91871929169;0.000308602907704;1490978247.47
14.8841285706;7.91871929169;0.000308602907704;1490978247.47
14.8841285706;7.91871929169;0.000308602907704;1490978247.47
14.8841285706;7.91871929169;0.000308602907704;1490978247.47
15.7390842438;7.92569637299;-0.0168870030863;1490978249.6
15.7390842438;7.92569637299;-0.0168870030863;1490978249.6
15.7390842438;7.92569637299;-0.0168870030863;1490978249.6
15.7390842438;7.92569637299;-0.0168870030863;1490978249.6
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
15.7801504135;7.92639923096;-0.0172180738904;1490978249.7
16.7524375916;7.92870330811;-0.000515919869352;1490978252.13
16.7524375916;7.92870330811;-0.000515919869352;1490978252.13
16.7524375916;7.92870330811;-0.000515919869352;1490978252.13
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
16.8325920105;7.92945146561;-0.000793032966087;1490978252.33
17.7423267365;7.92112016678;-0.0369822487874;1490978254.6
17.7423267365;7.92112016678;-0.0369822487874;1490978254.6
17.7423267365;7.92112016678;-0.0369822487874;1490978254.6
17.7423267365;7.92112016678;-0.0369822487874;1490978254.6
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
17.7822246552;7.91901826859;-0.0151184014258;1490978254.7
18.7450504303;7.91467809677;-0.0409344252518;1490978257.1
18.7450504303;7.91467809677;-0.0409344252518;1490978257.1
18.7450504303;7.91467809677;-0.0409344252518;1490978257.1
18.7450504303;7.91467809677;-0.0409344252518;1490978257.1
18.7450504303;7.91467809677;-0.0409344252518;1490978257.1
18.7450504303;7.91467809677;-0.0409344252518;1490978257.1
18.7450504303;7.91467809677;-0.0409344252518;1490978257.1
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
18.7979469299;7.91262340546;-0.0315179351649;1490978257.23
19.7564792633;7.92280101776;-0.00016080940328;1490978259.63
19.7564792633;7.92280101776;-0.00016080940328;1490978259.63
19.7564792633;7.92280101776;-0.00016080940328;1490978259.63
19.7564792633;7.92280101776;-0.00016080940328;1490978259.63
19.7564792633;7.92280101776;-0.00016080940328;1490978259.63
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
19.8096160889;7.92273283005;0.00339772137878;1490978259.77
20.7329769135;7.92481231689;-0.0370229179783;1490978262.06
20.7329769135;7.92481231689;-0.0370229179783;1490978262.06
20.7329769135;7.92481231689;-0.0370229179783;1490978262.06
20.7329769135;7.92481231689;-0.0370229179783;1490978262.06
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
20.7727584839;7.92265510559;-0.037063428451;1490978262.16
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8169689178;6.97382164001;-1.55575704365;1490978266.26
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.8342094421;5.97479963303;-1.55719294124;1490978268.76
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.837387085;5.8941283226;-1.56013788818;1490978268.96
21.8376159668;4.98639249802;-1.61555692995;1490978271.23
21.8376159668;4.98639249802;-1.61555692995;1490978271.23
21.8376159668;4.98639249802;-1.61555692995;1490978271.23
21.8376159668;4.98639249802;-1.61555692995;1490978271.23
21.8376159668;4.98639249802;-1.61555692995;1490978271.23
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8365650177;4.87954235077;-1.59683935595;1490978271.5
21.8435001373;3.97311639786;-1.58442932089;1490978273.76
21.8435001373;3.97311639786;-1.58442932089;1490978273.76
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
21.8410835266;3.82632613182;-1.62769054178;1490978274.13
20.9152145386;2.93026471138;-3.11819815658;1490978277.76
20.9152145386;2.93026471138;-3.11819815658;1490978277.76
20.9152145386;2.93026471138;-3.11819815658;1490978277.76
20.9152145386;2.93026471138;-3.11819815658;1490978277.76
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
20.8757305145;2.92986655235;-3.13622760828;1490978277.86
19.9120292664;2.90014076233;-3.12037444244;1490978280.26
19.9120292664;2.90014076233;-3.12037444244;1490978280.26
19.9120292664;2.90014076233;-3.12037444244;1490978280.26
19.9120292664;2.90014076233;-3.12037444244;1490978280.26
19.9120292664;2.90014076233;-3.12037444244;1490978280.26
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
19.8709926605;2.89889812469;-3.11891483725;1490978280.36
18.9135303497;2.88940882683;3.13903236366;1490978282.76
18.9135303497;2.88940882683;3.13903236366;1490978282.76
18.9135303497;2.88940882683;3.13903236366;1490978282.76
18.9135303497;2.88940882683;3.13903236366;1490978282.76
18.9135303497;2.88940882683;3.13903236366;1490978282.76
18.9135303497;2.88940882683;3.13903236366;1490978282.76
18.9135303497;2.88940882683;3.13903236366;1490978282.76
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
18.8742790222;2.88953924179;3.11863565434;1490978282.87
17.9004669189;2.89087104797;3.14039015764;1490978285.29
17.9004669189;2.89087104797;3.14039015764;1490978285.29
17.9004669189;2.89087104797;3.14039015764;1490978285.29
17.9004669189;2.89087104797;3.14039015764;1490978285.29
17.9004669189;2.89087104797;3.14039015764;1490978285.29
17.9004669189;2.89087104797;3.14039015764;1490978285.29
17.9004669189;2.89087104797;3.14039015764;1490978285.29
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
17.793296814;2.88956665993;3.13481664712;1490978285.56
16.9104156494;2.88713526726;-3.12721180847;1490978287.76
16.9104156494;2.88713526726;-3.12721180847;1490978287.76
16.9104156494;2.88713526726;-3.12721180847;1490978287.76
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
16.8709316254;2.88713097572;3.1390161515;1490978287.86
15.9099388123;2.88962173462;3.1283235552;1490978290.26
15.9099388123;2.88962173462;3.1283235552;1490978290.26
15.9099388123;2.88962173462;3.1283235552;1490978290.26
15.9099388123;2.88962173462;3.1283235552;1490978290.26
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
15.8711900711;2.88973021507;3.10657358088;1490978290.36
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.881770134;2.88539505005;-3.14006853086;1490978292.83
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
14.8140707016;2.88344454765;-3.12532901648;1490978292.99
13.9132347107;2.88864922523;3.1137990947;1490978295.26
13.9132347107;2.88864922523;3.1137990947;1490978295.26
13.9132347107;2.88864922523;3.1137990947;1490978295.26
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
13.8743009567;2.8899512291;3.10108566286;1490978295.36
